response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
2.4505,0.0765,0.0000,0.0030,2.3710,0.0000,200,0.0170
2.4497,0.0753,0.0000,0.0024,2.3719,0.0000,200,0.0179
2.4519,0.0783,0.0000,0.0040,2.3696,0.0000,200,0.0156
2.4516,0.0774,0.0000,0.0034,2.3706,0.0000,200,0.0161
2.4636,0.0887,0.0000,0.0041,2.3709,0.0000,200,0.0043
2.3953,0.0202,0.0000,0.0061,2.3690,0.0000,200,0.0810
0.1888,0.0000,0.0000,0.0000,0.1887,0.0000,200,2.2875
0.1601,0.0000,0.0000,0.0000,0.1601,0.0000,200,2.3162
2.4945,0.0782,0.0000,0.0024,2.4138,0.0000,200,0.0175
0.1962,0.0000,0.0000,0.0000,0.1961,0.0000,200,2.3160
2.4318,0.0210,0.0000,0.0068,2.4037,0.0002,200,0.0804
0.2114,0.0000,0.0000,0.0000,0.2114,0.0000,200,2.3160
0.2118,0.0000,0.0000,0.0000,0.2117,0.0000,200,2.3166
2.5207,0.0839,0.0000,0.0198,2.4170,0.0000,200,0.0079
2.5380,0.0778,0.0000,0.0036,2.4565,0.0000,200,0.0160
0.2382,0.0000,0.0000,0.0000,0.2381,0.0000,200,2.3158
2.5394,0.0798,0.0000,0.0032,2.4564,0.0000,200,0.0151
2.5502,0.0874,0.0000,0.0207,2.4421,0.0000,200,0.0047
0.2393,0.0000,0.0000,0.0000,0.2392,0.0000,200,2.3157
2.5629,0.0760,0.0000,0.0027,2.4841,0.0001,200,0.0173
2.5229,0.0444,0.0000,0.0043,2.4741,0.0001,200,0.0573
2.5268,0.0457,0.0000,0.0053,2.4758,0.0000,200,0.0538
2.5646,0.0776,0.0000,0.0035,2.4834,0.0000,200,0.0161
2.5785,0.0902,0.0000,0.0016,2.4866,0.0000,200,0.0023
2.5003,0.0208,0.0000,0.0067,2.4727,0.0000,200,0.0806
0.2651,0.0000,0.0000,0.0000,0.2651,0.0000,200,2.3158
2.5778,0.0826,0.0000,0.0032,2.4850,0.0000,200,0.0031
2.5708,0.0823,0.0000,0.0029,2.4855,0.0000,200,0.0103
2.5750,0.0853,0.0000,0.0196,2.4701,0.0000,200,0.0062
2.5634,0.0752,0.0000,0.0024,2.4858,0.0000,200,0.0179
2.5699,0.0805,0.0000,0.0019,2.4874,0.0000,200,0.0114
1.9660,0.0000,0.0000,0.0000,1.9659,0.0000,200,0.6311
2.5854,0.0856,0.0000,0.0054,2.4944,0.0000,200,0.0121
3.8567,0.1073,0.0000,0.0058,3.7436,0.0000,200,0.0054
3.8134,0.0499,0.0000,0.0157,3.7476,0.0000,200,0.0488
3.7575,0.0182,0.0000,0.0013,3.7380,0.0000,200,0.1047
3.8149,0.0523,0.0000,0.0167,3.7457,0.0002,200,0.0473
3.7488,0.0093,0.0000,0.0009,3.7386,0.0000,200,0.1135
3.7787,0.0285,0.0000,0.0052,3.7450,0.0000,200,0.0836
3.7725,0.0270,0.0000,0.0051,3.7403,0.0000,200,0.0898
3.7747,0.0283,0.0000,0.0011,3.7452,0.0000,200,0.0882
3.7819,0.0262,0.0000,0.0038,3.7519,0.0000,200,0.0847
3.7718,0.0256,0.0000,0.0006,3.7457,0.0000,200,0.0948
1.3127,0.0000,0.0000,0.0000,1.3126,0.0000,200,2.5540
3.7654,0.0165,0.0000,0.0015,3.7474,0.0000,200,0.1013
3.7796,0.0297,0.0000,0.0016,3.7482,0.0000,200,0.0873
3.7811,0.0313,0.0000,0.0017,3.7481,0.0000,200,0.0858
3.7756,0.0305,0.0000,0.0002,3.7447,0.0000,200,0.0914
1.3121,0.0000,0.0000,0.0000,1.3120,0.0000,200,2.5550
3.8089,0.0431,0.0000,0.0034,3.7624,0.0000,200,0.0582
3.7711,0.0243,0.0000,0.0006,3.7462,0.0000,200,0.0960
3.7752,0.0299,0.0000,0.0001,3.7450,0.0000,200,0.0920
3.8478,0.0999,0.0000,0.0010,3.7468,0.0000,200,0.0194
3.8648,0.1058,0.0000,0.0047,3.7507,0.0000,200,0.0024
3.8612,0.1056,0.0000,0.0046,3.7510,0.0000,200,0.0060
3.7800,0.0295,0.0000,0.0015,3.7488,0.0000,200,0.0874
3.7795,0.0286,0.0000,0.0012,3.7496,0.0000,200,0.0880
3.7796,0.0287,0.0000,0.0013,3.7496,0.0000,200,0.0879
3.7645,0.0142,0.0000,0.0012,3.7489,0.0000,200,0.1031
3.7841,0.0287,0.0000,0.0052,3.7502,0.0000,200,0.0835
3.8635,0.1185,0.0000,0.0006,3.7444,0.0000,200,0.0042
3.8208,0.0530,0.0000,0.0153,3.7524,0.0000,200,0.0469
3.7837,0.0277,0.0000,0.0046,3.7514,0.0000,200,0.0840
3.7663,0.0163,0.0000,0.0014,3.7486,0.0000,200,0.1015
3.7812,0.0302,0.0000,0.0018,3.7489,0.0002,200,0.0869
3.8205,0.0517,0.0000,0.0164,3.7523,0.0000,200,0.0477
1.3145,0.0000,0.0000,0.0000,1.3145,0.0000,200,2.5540
1.3140,0.0000,0.0000,0.0000,1.3140,0.0000,200,2.5545
3.8633,0.1111,0.0000,0.0004,3.7518,0.0000,200,0.0053
3.8096,0.0415,0.0000,0.0157,3.7523,0.0000,200,0.0591
3.8642,0.1162,0.0000,0.0033,3.7447,0.0000,200,0.0045
3.7822,0.0307,0.0000,0.0020,3.7495,0.0000,200,0.0866
3.8608,0.0832,0.0000,0.0195,3.7581,0.0000,200,0.0082
3.7856,0.0288,0.0000,0.0053,3.7515,0.0000,200,0.0834
3.7859,0.0294,0.0000,0.0057,3.7507,0.0000,200,0.0831
3.7724,0.0228,0.0000,0.0012,3.7484,0.0000,200,0.0967
3.7712,0.0213,0.0000,0.0009,3.7489,0.0000,200,0.0979
3.8658,0.1003,0.0000,0.0041,3.7539,0.0000,200,0.0033
3.7630,0.0166,0.0000,0.0011,3.7453,0.0000,200,0.1061
3.8214,0.0515,0.0000,0.0164,3.7535,0.0000,200,0.0478
3.7798,0.0278,0.0000,0.0053,3.7466,0.0000,200,0.0894
3.7855,0.0282,0.0000,0.0049,3.7524,0.0000,200,0.0837
3.7821,0.0298,0.0000,0.0017,3.7506,0.0000,200,0.0872
3.7823,0.0300,0.0000,0.0018,3.7504,0.0000,200,0.0870
3.7825,0.0303,0.0000,0.0018,3.7504,0.0000,200,0.0868
1.3411,0.0000,0.0000,0.0000,1.3409,0.0001,200,2.5284
3.7736,0.0245,0.0000,0.0007,3.7485,0.0000,200,0.0958
