response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1218,0.0000,0.0000,0.0000,0.1217,0.0000,200,2.5384
2.6436,0.0427,0.0000,0.0001,2.6008,0.0000,200,0.0166
2.6428,0.0445,0.0000,0.0001,2.5981,0.0000,200,0.0176
0.3634,0.0000,0.0000,0.0000,0.3634,0.0000,200,2.3012
0.2180,0.0000,0.0000,0.0000,0.2179,0.0000,200,2.4467
0.2662,0.0000,0.0000,0.0000,0.2662,0.0000,200,2.3986
0.3380,0.0000,0.0000,0.0000,0.3379,0.0001,200,2.3975
2.7186,0.0430,0.0000,0.0002,2.6754,0.0000,200,0.0170
0.3758,0.0000,0.0000,0.0000,0.3757,0.0000,200,2.3598
0.3529,0.0000,0.0000,0.0000,0.3528,0.0000,200,2.3994
0.2965,0.0000,0.0000,0.0000,0.2964,0.0000,200,2.4559
0.3551,0.0000,0.0000,0.0000,0.3550,0.0000,200,2.3975
0.2983,0.0000,0.0000,0.0000,0.2983,0.0000,200,2.4547
0.3553,0.0000,0.0000,0.0000,0.3553,0.0000,200,2.3988
2.7402,0.0372,0.0000,0.0002,2.7027,0.0000,200,0.0143
2.7488,0.0419,0.0000,0.0001,2.6968,0.0000,200,0.0064
2.7379,0.0443,0.0000,0.0000,2.6935,0.0000,200,0.0175
0.2221,0.0000,0.0000,0.0000,0.2220,0.0000,200,2.5333
2.7388,0.0444,0.0000,0.0006,2.6936,0.0001,200,0.0166
2.7402,0.0409,0.0000,0.0001,2.6991,0.0000,200,0.0160
0.2756,0.0000,0.0000,0.0000,0.2756,0.0000,200,2.4820
0.2080,0.0000,0.0000,0.0000,0.2079,0.0000,200,2.5499
0.1910,0.0000,0.0000,0.0000,0.1910,0.0000,200,2.5673
0.3033,0.0000,0.0000,0.0000,0.3032,0.0000,200,2.4556
0.3781,0.0000,0.0000,0.0000,0.3780,0.0000,200,2.3975
0.3268,0.0000,0.0000,0.0000,0.3268,0.0000,200,2.4550
0.2383,0.0000,0.0000,0.0000,0.2383,0.0000,200,2.5438
0.2507,0.0000,0.0000,0.0000,0.2507,0.0000,200,2.5516
0.3214,0.0000,0.0000,0.0000,0.3213,0.0000,200,2.4816
0.2820,0.0000,0.0000,0.0000,0.2819,0.0000,200,2.5337
0.2831,0.0000,0.0000,0.0000,0.2830,0.0000,200,2.5330
0.3202,0.0000,0.0000,0.0000,0.3201,0.0000,200,2.5674
0.3248,0.0000,0.0000,0.0000,0.3248,0.0000,200,2.5673
0.2810,0.0000,0.0000,0.0000,0.2809,0.0000,200,2.6112
2.8859,0.0410,0.0000,0.0001,2.8352,0.0000,200,0.0064
2.8867,0.0374,0.0000,0.0001,2.8412,0.0000,200,0.0064
2.8903,0.0447,0.0000,0.0002,2.8454,0.0000,200,0.0176
0.2983,0.0000,0.0000,0.0000,0.2983,0.0000,200,2.6096
2.9015,0.0446,0.0000,0.0001,2.8456,0.0000,200,0.0064
0.3406,0.0000,0.0000,0.0000,0.3405,0.0001,200,2.5673
2.8905,0.0461,0.0000,0.0001,2.8442,0.0000,200,0.0180
0.3134,0.0000,0.0000,0.0000,0.3133,0.0000,200,2.6102
0.3131,0.0000,0.0000,0.0000,0.3131,0.0000,200,2.6105
2.9173,0.0430,0.0000,0.0001,2.8637,0.0000,200,0.0064
2.9074,0.0440,0.0000,0.0006,2.8628,0.0000,200,0.0167
2.9178,0.0402,0.0000,0.0001,2.8683,0.0000,200,0.0064
0.3186,0.0000,0.0000,0.0000,0.3185,0.0000,200,2.6056
0.3130,0.0000,0.0000,0.0000,0.3129,0.0000,200,2.6115
2.9082,0.0443,0.0000,0.0006,2.8633,0.0000,200,0.0166
0.3153,0.0000,0.0000,0.0000,0.3152,0.0000,200,2.6107
0.3215,0.0000,0.0000,0.0000,0.3215,0.0000,200,2.6056
0.3527,0.0000,0.0000,0.0000,0.3526,0.0000,200,2.6110
2.9785,0.0160,0.0000,0.0001,2.9624,0.0000,200,0.0108
0.3754,0.0000,0.0000,0.0000,0.3754,0.0000,200,2.6141
0.3287,0.0000,0.0000,0.0000,0.3286,0.0000,200,2.6649
2.9831,0.0162,0.0000,0.0000,2.9668,0.0000,200,0.0108
2.9902,0.0164,0.0000,0.0000,2.9738,0.0000,200,0.0110
0.3543,0.0000,0.0000,0.0000,0.3543,0.0000,200,2.6471
0.3414,0.0000,0.0000,0.0000,0.3413,0.0000,200,2.6602
0.3480,0.0000,0.0000,0.0000,0.3480,0.0000,200,2.6599
3.0108,0.0169,0.0000,0.0001,2.9938,0.0000,200,0.0111
3.0131,0.0166,0.0000,0.0001,2.9964,0.0000,200,0.0091
0.3578,0.0000,0.0000,0.0000,0.3578,0.0000,200,2.6647
0.3639,0.0000,0.0000,0.0000,0.3638,0.0000,200,2.6603
0.3598,0.0000,0.0000,0.0000,0.3598,0.0000,200,2.6646
0.3979,0.0000,0.0000,0.0000,0.3979,0.0000,200,2.6601
0.3225,0.0000,0.0000,0.0000,0.3225,0.0000,200,2.7356
3.0646,0.0165,0.0000,0.0001,3.0478,0.0000,200,0.0109
0.3401,0.0000,0.0000,0.0000,0.3400,0.0000,200,2.7355
0.3182,0.0000,0.0000,0.0000,0.3182,0.0000,200,2.7576
0.3125,0.0000,0.0000,0.0000,0.3125,0.0000,200,2.7756
0.3329,0.0000,0.0000,0.0000,0.3328,0.0000,200,2.7554
0.3752,0.0000,0.0000,0.0000,0.3752,0.0000,200,2.7526
0.4363,0.0000,0.0000,0.0000,0.4363,0.0000,200,2.7524
0.4358,0.0000,0.0000,0.0000,0.4358,0.0000,200,2.7531
0.4341,0.0000,0.0000,0.0000,0.4340,0.0000,200,2.7553
0.4355,0.0000,0.0000,0.0000,0.4355,0.0000,200,2.7541
3.1884,0.0165,0.0000,0.0000,3.1717,0.0000,200,0.0109
0.4175,0.0000,0.0000,0.0000,0.4175,0.0000,200,2.7821
3.1937,0.0169,0.0000,0.0001,3.1720,0.0000,200,0.0064
0.3841,0.0000,0.0000,0.0000,0.3841,0.0000,200,2.8161
3.1929,0.0216,0.0000,0.0001,3.1712,0.0000,200,0.0136
3.2003,0.0456,0.0000,0.0229,3.1202,0.0000,200,0.0064
3.1958,0.0167,0.0000,0.0001,3.1789,0.0000,200,0.0111
3.1922,0.0390,0.0000,0.0002,3.1530,0.0001,200,0.0149
3.1893,0.0684,0.0000,0.0008,3.1201,0.0000,200,0.0179
3.1966,0.0162,0.0000,0.0001,3.1803,0.0000,200,0.0109
3.2012,0.0208,0.0000,0.0004,3.1730,0.0000,200,0.0064
0.4058,0.0000,0.0000,0.0000,0.4057,0.0000,200,2.8023
3.2038,0.0415,0.0000,0.0001,3.1622,0.0000,200,0.0159
3.2134,0.0206,0.0000,0.0004,3.1851,0.0000,200,0.0063
3.2133,0.0161,0.0000,0.0001,3.1926,0.0000,200,0.0064
3.2133,0.0389,0.0000,0.0008,3.1655,0.0000,200,0.0064
3.2060,0.0221,0.0000,0.0000,3.1838,0.0000,200,0.0138
3.2134,0.0191,0.0000,0.0001,3.1893,0.0000,200,0.0064
3.2093,0.0163,0.0000,0.0000,3.1930,0.0000,200,0.0109
0.4680,0.0000,0.0000,0.0000,0.4679,0.0000,200,2.7523
0.4659,0.0000,0.0000,0.0000,0.4659,0.0000,200,2.7544
0.5235,0.0000,0.0000,0.0000,0.5234,0.0000,200,2.7584
0.5002,0.0000,0.0000,0.0000,0.5001,0.0000,200,2.7818
0.5268,0.0000,0.0000,0.0000,0.5268,0.0000,200,2.7552
0.5245,0.0000,0.0000,0.0000,0.5245,0.0000,200,2.7580
0.4201,0.0000,0.0000,0.0000,0.4201,0.0000,200,2.8876
3.2966,0.0191,0.0000,0.0002,3.2772,0.0000,200,0.0111
3.2967,0.0166,0.0000,0.0000,3.2801,0.0000,200,0.0111
0.5516,0.0000,0.0000,0.0000,0.5516,0.0000,200,2.7562
0.5051,0.0000,0.0000,0.0000,0.5050,0.0000,200,2.8029
0.5724,0.0000,0.0000,0.0000,0.5724,0.0000,200,2.7356
0.4149,0.0000,0.0000,0.0000,0.4149,0.0000,200,2.8931
3.3017,0.0191,0.0000,0.0001,3.2776,0.0001,200,0.0064
0.3832,0.0000,0.0000,0.0000,0.3831,0.0000,200,2.9260
0.5650,0.0000,0.0000,0.0000,0.5650,0.0000,200,2.7588
0.5686,0.0000,0.0000,0.0000,0.5685,0.0000,200,2.7553
0.4166,0.0000,0.0000,0.0000,0.4166,0.0000,200,2.9079
0.4867,0.0000,0.0000,0.0000,0.4866,0.0000,200,2.8921
0.4865,0.0000,0.0000,0.0000,0.4864,0.0000,200,2.8923
0.3566,0.0000,0.0000,0.0000,0.3566,0.0000,200,3.0222
0.4868,0.0000,0.0000,0.0000,0.4867,0.0000,200,2.8921
3.3650,0.0224,0.0000,0.0002,3.3423,0.0000,200,0.0140
0.4518,0.0000,0.0000,0.0000,0.4517,0.0000,200,2.9272
0.3894,0.0000,0.0000,0.0000,0.3894,0.0000,200,2.9895
